cid,countyName,predict,truePoverty,error
0500000US05117,Prairie County Arkansas,-38.77784157,16.8,55.57784157
0500000US32007,Elko County Nevada,-129.0317285,11.5,140.5317285
0500000US13217,Newton County Georgia,21.9615699,16.7,-5.261569896
0500000US40039,Custer County Oklahoma,20.96245331,15.8,-5.162453311
0500000US48445,Terry County Texas,-534.9919876,13.7,548.6919876
0500000US41039,Lane County Oregon,28.94794904,18.8,-10.14794904
0500000US04017,Navajo County Arizona,55.1815628,29.1,-26.0815628
0500000US37035,Catawba County North Carolina,29.83379319,14.2,-15.63379319
0500000US49005,Cache County Utah,16.24618208,15.2,-1.046182084
0500000US27163,Washington County Minnesota,9.689935879,5,-4.689935879
0500000US42083,McKean County Pennsylvania,-515.9272933,17.3,533.2272933
0500000US30029,Flathead County Montana,18.93664375,13.6,-5.336643752
0500000US01023,Choctaw County Alabama,-23.91281563,22.3,46.21281563
0500000US28103,Noxubee County Mississippi,59.29730188,34.9,-24.39730188
0500000US26033,Chippewa County Michigan,-15.32053194,17.1,32.42053194
0500000US53045,Mason County Washington,-41.76635211,16.2,57.96635211
0500000US13315,Wilcox County Georgia,51.2650917,21.8,-29.4650917
0500000US27147,Steele County Minnesota,3.820985229,9.9,6.079014771
0500000US39059,Guernsey County Ohio,365.9252207,20.2,-345.7252207
0500000US55061,Kewaunee County Wisconsin,-34.47621736,9.2,43.67621736
0500000US46077,Kingsbury County South Dakota,-36.3776022,9.5,45.8776022
0500000US19137,Montgomery County Iowa,23.27811676,16.5,-6.778116758
0500000US23029,Washington County Maine,26.3883061,18.2,-8.188306105
0500000US08091,Ouray County Colorado,-46.05629984,10.4,56.45629984
0500000US51115,Mathews County Virginia,-4.285560056,10.6,14.88556006
0500000US20163,Rooks County Kansas,14.32718405,11.3,-3.027184047
0500000US48179,Gray County Texas,5.440633923,14.9,9.459366077
0500000US42129,Westmoreland County Pennsylvania,-0.894900533,10.3,11.19490053
0500000US35011,De Baca County New Mexico,14.06730846,22.7,8.63269154
0500000US51520,Bristol city Virginia,-215.4524818,21.3,236.7524818
0500000US21039,Carlisle County Kentucky,-3.372235583,17.3,20.67223558
0500000US51600,Fairfax city Virginia,-11.96434079,7.8,19.76434079
0500000US22079,Rapides Parish Louisiana,17.4594182,19.5,2.040581804
0500000US37023,Burke County North Carolina,-84.18211049,19.3,103.4821105
0500000US17067,Hancock County Illinois,20.57601032,11.2,-9.37601032
0500000US28017,Chickasaw County Mississippi,47.58362627,22.9,-24.68362627
0500000US30033,Garfield County Montana,24.98493131,5.1,-19.88493131
0500000US01039,Covington County Alabama,-0.338336573,17.6,17.93833657
0500000US04027,Yuma County Arizona,3.42900907,19.7,16.27099093
0500000US23017,Oxford County Maine,18.02688627,15.2,-2.82688627
0500000US13091,Dodge County Georgia,-8.257774204,22.2,30.4577742
0500000US41021,Gilliam County Oregon,-8.414029876,9.9,18.31402988
0500000US13193,Macon County Georgia,-0.03391113,28.6,28.63391113
0500000US39083,Knox County Ohio,-124.7412986,13.8,138.5412986
0500000US40023,Choctaw County Oklahoma,4.321449206,31,26.67855079
0500000US40105,Nowata County Oklahoma,-638.0785825,18.1,656.1785825
0500000US40013,Bryan County Oklahoma,18.57794043,17.5,-1.077940435
0500000US27115,Pine County Minnesota,65.74567341,13.6,-52.14567341
0500000US06063,Plumas County California,-25.9752331,13.3,39.2752331
0500000US37145,Person County North Carolina,15.36579651,18.1,2.734203489
0500000US28093,Marshall County Mississippi,8.148731294,17.8,9.651268706
0500000US06101,Sutter County California,15.77006748,16.7,0.929932521
0500000US18113,Noble County Indiana,-5.016921619,9.3,14.31692162
0500000US12099,Palm Beach County Florida,33.54638454,13.4,-20.14638454
0500000US45063,Lexington County South Carolina,36.23559099,12.8,-23.43559099
0500000US13277,Tift County Georgia,43.92535893,27.8,-16.12535893
0500000US42031,Clarion County Pennsylvania,45.59945948,17.5,-28.09945948
0500000US17019,Champaign County Illinois,12.13554689,21.4,9.264453111
0500000US20029,Cloud County Kansas,54.58233264,11.9,-42.68233264
0500000US06097,Sonoma County California,28.7510614,10.7,-18.0510614
0500000US13025,Brantley County Georgia,-227.9590104,21.8,249.7590104
0500000US51735,Poquoson city Virginia,-2.793094866,4.9,7.693094866
0500000US31053,Dodge County Nebraska,38.90960881,13.2,-25.70960881
0500000US54099,Wayne County West Virginia,25.45602532,20.8,-4.656025317
0500000US13103,Effingham County Georgia,19.57817494,9.6,-9.978174945
0500000US48055,Caldwell County Texas,-25.62077367,17.7,43.32077367
0500000US48337,Montague County Texas,-9.621822404,15.5,25.1218224
0500000US17141,Ogle County Illinois,25.55518908,11.1,-14.45518908
0500000US28045,Hancock County Mississippi,200.2167068,17.2,-183.0167068
0500000US21189,Owsley County Kentucky,73.11440332,33,-40.11440332
0500000US01043,Cullman County Alabama,106.4904271,16.4,-90.09042714
0500000US16023,Butte County Idaho,10.5224594,16.2,5.677540603
0500000US19165,Shelby County Iowa,31.69156262,8.7,-22.99156262
0500000US49035,Salt Lake County Utah,15.35812212,10.4,-4.958122118
0500000US39135,Preble County Ohio,34.51316173,12.4,-22.11316173
0500000US51199,York County Virginia,16.78032014,5.2,-11.58032014
0500000US30069,Petroleum County Montana,-6.96239529,10.1,17.06239529
0500000US40079,Le Flore County Oklahoma,-15.98261486,22.2,38.18261486
0500000US38023,Divide County North Dakota,3.312325907,13,9.687674093
0500000US27055,Houston County Minnesota,78.77744027,8.9,-69.87744027
0500000US36067,Onondaga County New York,8.016201533,14.9,6.883798467
0500000US01121,Talladega County Alabama,-12.92628847,19.3,32.22628847
0500000US48423,Smith County Texas,57.87313693,16.3,-41.57313693
0500000US21115,Johnson County Kentucky,31.83882521,24.1,-7.738825208
0500000US04011,Greenlee County Arizona,-6.120419979,11.5,17.62041998
0500000US06019,Fresno County California,24.03557884,25.4,1.364421159
0500000US37153,Richmond County North Carolina,9.112065115,26.1,16.98793489
0500000US20103,Leavenworth County Kansas,-14.94725477,9,23.94725477
0500000US29111,Lewis County Missouri,-5.902942845,15.2,21.10294284
0500000US18105,Monroe County Indiana,-24.57901987,24.7,49.27901987
0500000US24015,Cecil County Maryland,40.67030402,9.4,-31.27030402
0500000US39061,Hamilton County Ohio,106.153166,17,-89.15316603
0500000US47177,Warren County Tennessee,-2545.482027,21.6,2567.082027
0500000US29013,Bates County Missouri,103.604471,14.3,-89.30447104
0500000US13269,Taylor County Georgia,14.26310127,28.2,13.93689873
0500000US17007,Boone County Illinois,10.96958287,10.6,-0.369582868
0500000US20057,Ford County Kansas,-13.84303333,16.2,30.04303333
0500000US06077,San Joaquin County California,22.12801747,17.1,-5.028017471
0500000US42009,Bedford County Pennsylvania,169.1196677,13.6,-155.5196677
0500000US28089,Madison County Mississippi,75.72963425,12,-63.72963425
0500000US55007,Bayfield County Wisconsin,-4.747675645,11,15.74767565
0500000US46015,Brule County South Dakota,47.38707103,14.6,-32.78707103
0500000US31045,Dawes County Nebraska,-3.501363235,14.3,17.80136323
0500000US05147,Woodruff County Arkansas,32.47060997,26,-6.470609972
0500000US48309,McLennan County Texas,2.583081534,19.3,16.71691847
0500000US28077,Lawrence County Mississippi,23.82110214,19.8,-4.021102141
0500000US13247,Rockdale County Georgia,19.94342519,16.3,-3.643425192
0500000US22039,Evangeline Parish Louisiana,12.99958735,26.4,13.40041265
0500000US48043,Brewster County Texas,-16.79391891,10.9,27.69391891
0500000US38047,Logan County North Dakota,18.10495393,7.5,-10.60495393
0500000US12081,Manatee County Florida,-10.40573763,13.4,23.80573763
0500000US54081,Raleigh County West Virginia,-67.50581483,17.6,85.10581483
0500000US38039,Griggs County North Dakota,2.868467309,8,5.131532691
0500000US36079,Putnam County New York,6.258590044,4.8,-1.458590044
0500000US08073,Lincoln County Colorado,24.50702494,14,-10.50702494
0500000US19195,Worth County Iowa,454.1416891,10.1,-444.0416891
0500000US37059,Davie County North Carolina,14.18889298,14,-0.188892977
0500000US40127,Pushmataha County Oklahoma,32.16800169,20.3,-11.86800169
0500000US42053,Forest County Pennsylvania,-18.04155885,14.1,32.14155885
0500000US26019,Benzie County Michigan,369.2503903,10,-359.2503903
0500000US45007,Anderson County South Carolina,-21.45851384,15.6,37.05851384
0500000US55097,Portage County Wisconsin,38.40985804,13.1,-25.30985804
0500000US46069,Hyde County South Dakota,35.03447438,14.2,-20.83447438
0500000US28135,Tallahatchie County Mississippi,13.64308123,28.3,14.65691877
0500000US19101,Jefferson County Iowa,54.95837033,15.2,-39.75837033
0500000US45079,Richland County South Carolina,24.51675718,16.7,-7.816757178
0500000US08087,Morgan County Colorado,3.132053716,9.3,6.167946284
0500000US41049,Morrow County Oregon,9.31699561,14.7,5.38300439
0500000US18079,Jennings County Indiana,40.32218398,13.9,-26.42218398
0500000US21103,Henry County Kentucky,11.50435833,18.2,6.695641669
0500000US53055,San Juan County Washington,21.9127367,10.7,-11.2127367
0500000US21021,Boyle County Kentucky,55.208363,15.5,-39.708363
0500000US19051,Davis County Iowa,-7.730185921,13.7,21.43018592
0500000US46047,Fall River County South Dakota,-84.44684266,15,99.44684266
0500000US13163,Jefferson County Georgia,3.370390692,26.9,23.52960931
0500000US35007,Colfax County New Mexico,-62.27733619,23.5,85.77733619
0500000US49007,Carbon County Utah,-48.19648195,16.2,64.39648195
0500000US31139,Pierce County Nebraska,3.939352554,6.8,2.860647446
0500000US48357,Ochiltree County Texas,-3.216421781,13,16.21642178
0500000US51105,Lee County Virginia,-2.590234734,26.2,28.79023473
0500000US48161,Freestone County Texas,-1.342865321,17.3,18.64286532
0500000US22063,Livingston Parish Louisiana,44.44496982,13.2,-31.24496982
0500000US05115,Pope County Arkansas,47.83727249,19.8,-28.03727249
0500000US32005,Douglas County Nevada,-14.3036444,9.8,24.1036444
0500000US05013,Calhoun County Arkansas,-20.10979909,19.6,39.70979909
0500000US30005,Blaine County Montana,130.6409222,32.7,-97.94092221
0500000US13215,Muscogee County Georgia,46.88585643,21.7,-25.18585643
0500000US35029,Luna County New Mexico,4.814080867,31.8,26.98591913
0500000US13087,Decatur County Georgia,35.0665134,24.1,-10.9665134
0500000US29097,Jasper County Missouri,61.58270023,17.3,-44.28270023
0500000US12117,Seminole County Florida,13.11113511,11.8,-1.311135108
0500000US37037,Chatham County North Carolina,1.501629715,13.3,11.79837029
0500000US27161,Waseca County Minnesota,85.09654368,9.2,-75.89654368
0500000US42085,Mercer County Pennsylvania,13.27507269,13.7,0.424927314
0500000US01021,Chilton County Alabama,23.82289537,19.4,-4.422895373
0500000US39081,Jefferson County Ohio,26.79270673,17.6,-9.19270673
0500000US21179,Nelson County Kentucky,256.8631685,11.4,-245.4631685
0500000US53043,Lincoln County Washington,-213.7615945,13.7,227.4615945
0500000US13271,Telfair County Georgia,30.84067002,27.7,-3.140670022
0500000US27149,Stevens County Minnesota,-131.6761928,15.4,147.0761928
0500000US40077,Latimer County Oklahoma,-11.22445357,18.9,30.12445357
0500000US21117,Kenton County Kentucky,27.11563751,12.9,-14.21563751
0500000US55067,Langlade County Wisconsin,15.81373778,14.8,-1.013737783
0500000US46071,Jackson County South Dakota,1140.64992,44.8,-1095.84992
0500000US35028,Los Alamos County New Mexico,4.369828684,5.1,0.730171316
0500000US48039,Brazoria County Texas,85.80057272,9.9,-75.90057272
0500000US51113,Madison County Virginia,33.91856632,9.8,-24.11856632
0500000US04012,La Paz County Arizona,10.03383412,19.7,9.666165881
0500000US20161,Riley County Kansas,-120.9665635,22,142.9665635
0500000US48177,Gonzales County Texas,41.70499708,17.2,-24.50499708
0500000US42127,Wayne County Pennsylvania,17.15592483,11.1,-6.055924833
0500000US21019,Boyd County Kentucky,-15.64448713,19.3,34.94448713
0500000US13059,Clarke County Georgia,52.00209075,34.1,-17.90209075
0500000US19029,Cass County Iowa,19.21313762,15.1,-4.113137619
0500000US26031,Cheboygan County Michigan,-36.72892125,16.8,53.52892125
0500000US35013,Do�a Ana County New Mexico,2.847179216,27.9,25.05282078
0500000US17061,Greene County Illinois,2521.693516,17.9,-2503.793516
0500000US16021,Boundary County Idaho,501.8341903,18.3,-483.5341903
0500000US42049,Erie County Pennsylvania,14.34399144,16.8,2.456008564
0500000US48159,Franklin County Texas,-38.1861797,15,53.1861797
0500000US37021,Buncombe County North Carolina,18.42471207,13.2,-5.224712071
0500000US29107,Lafayette County Missouri,3.223159525,12.8,9.576840475
0500000US08093,Park County Colorado,2.546750181,6.6,4.053249819
0500000US21037,Campbell County Kentucky,16.74785056,14.2,-2.547850565
0500000US28015,Carroll County Mississippi,-51.86773582,14,65.86773582
0500000US30035,Glacier County Montana,51.1239422,33.1,-18.0239422
0500000US34029,Ocean County New Jersey,17.6174574,10.9,-6.717457405
0500000US28113,Pike County Mississippi,23.9181087,32.3,8.3818913
0500000US23015,Lincoln County Maine,13.98110086,11.8,-2.181100858
0500000US13093,Dooly County Georgia,346.9425454,23.2,-323.7425454
0500000US41027,Hood River County Oregon,-24.03969825,12.1,36.13969825
0500000US47089,Jefferson County Tennessee,-30.31408551,13.8,44.11408551
0500000US36051,Livingston County New York,7.757237735,14.6,6.842762265
0500000US55129,Washburn County Wisconsin,5.14199414,13,7.85800586
0500000US40025,Cimarron County Oklahoma,8.881757614,15.9,7.018242386
0500000US18039,Elkhart County Indiana,19.37422922,13.8,-5.574229216
0500000US39155,Trumbull County Ohio,41.43490535,17.2,-24.23490535
0500000US47043,Dickson County Tennessee,197.0869442,14.5,-182.5869442
0500000US38101,Ward County North Dakota,16.44228246,8.4,-8.042282459
0500000US27113,Pennington County Minnesota,11.34708415,10.3,-1.047084155
0500000US06061,Placer County California,11.29718315,8.2,-3.097183151
0500000US37147,Pitt County North Carolina,40.45325811,24.3,-16.15325811
0500000US51690,Martinsville city Virginia,11.34168693,24,12.65831307
0500000US55039,Fond du Lac County Wisconsin,-12.56982618,8.5,21.06982618
0500000US06103,Tehama County California,21.71701143,20.9,-0.817011428
0500000US01127,Walker County Alabama,-20.31615098,21.5,41.81615098
0500000US51790,Staunton city Virginia,23.3247112,13.3,-10.0247112
0500000US31179,Wayne County Nebraska,8.487851305,13.5,5.012148695
0500000US12097,Osceola County Florida,101.2663541,17.8,-83.46635413
0500000US35006,Cibola County New Mexico,77.75592883,28.5,-49.25592883
0500000US28091,Marion County Mississippi,121.4247807,25.9,-95.52478072
0500000US48057,Calhoun County Texas,-10.31690365,15.8,26.11690365
0500000US49019,Grand County Utah,58.44044828,12.7,-45.74044828
0500000US17133,Monroe County Illinois,-54.1982577,5.3,59.4982577
0500000US13027,Brooks County Georgia,-430.7726276,23.6,454.3726276
0500000US45061,Lee County South Carolina,-1.069509775,26.4,27.46950978
0500000US31055,Douglas County Nebraska,41.805026,13.5,-28.305026
0500000US13101,Echols County Georgia,74.87181134,28.2,-46.67181134
0500000US22055,Lafayette Parish Louisiana,29.23594137,16.6,-12.63594137
0500000US05075,Lawrence County Arkansas,6.218133033,18.4,12.18186697
0500000US19163,Scott County Iowa,18.84707649,12.3,-6.54707649
0500000US06095,Solano County California,2537.830895,11.5,-2526.330895
0500000US48331,Milam County Texas,49.7922952,16,-33.7922952
0500000US02282,Yakutat City and Borough Alaska,-28.60544096,6.2,34.80544096
0500000US28047,Harrison County Mississippi,65.77540975,20.5,-45.27540975
0500000US54051,Marshall County West Virginia,67.7375356,15.2,-52.5375356
0500000US12063,Jackson County Florida,89.82360832,21.6,-68.22360832
0500000US48183,Gregg County Texas,22.29328265,17.6,-4.69328265
0500000US40139,Texas County Oklahoma,-189.8386582,16.8,206.6386582
0500000US51099,King George County Virginia,5.784404392,5.7,-0.084404392
0500000US42033,Clearfield County Pennsylvania,64.70405148,15.3,-49.40405148
0500000US49037,San Juan County Utah,104.0875463,28.4,-75.68754632
0500000US51197,Wythe County Virginia,15.74965484,15.2,-0.549654841
0500000US30067,Park County Montana,-16.92012973,13.4,30.32012973
0500000US38021,Dickey County North Dakota,-63.94881564,6.3,70.24881564
0500000US27053,Hennepin County Minnesota,-35.99424909,11.5,47.49424909
0500000US36061,New York County New York,77.56100128,17.3,-60.26100128
0500000US18115,Ohio County Indiana,300.3546553,5,-295.3546553
0500000US47059,Greene County Tennessee,-9.61138242,17.2,26.81138242
0500000US40111,Okmulgee County Oklahoma,0.05256295,19.5,19.44743705
0500000US27109,Olmsted County Minnesota,1.703437215,9.1,7.396562785
0500000US40121,Pittsburg County Oklahoma,497.6762397,17.1,-480.5762397
0500000US37151,Randolph County North Carolina,-56.75416177,16.7,73.45416177
0500000US29113,Lincoln County Missouri,14.864654,13.2,-1.664654003
0500000US38049,McHenry County North Dakota,2.464574176,7.9,5.435425824
0500000US06115,Yuba County California,-550.221721,18.5,568.721721
0500000US04013,Maricopa County Arizona,4.744726957,15.7,10.95527304
0500000US18103,Miami County Indiana,18.89680074,16,-2.896800737
0500000US39063,Hancock County Ohio,19.77725576,12.1,-7.677255759
0500000US47175,Van Buren County Tennessee,-19.34623871,19.5,38.84623871
